0.401575,1
0.244094,1
0.275591,1
0.283465,1
0.362205,1
0.307087,1
0.377953,1
0.385827,1
0.338583,1
0.417323,1
0.346457,1
0.370079,1
0.370079,1
0.322835,1
0.370079,1
0.314961,1
0.401575,1
0.393701,1
0.322835,1
0.385827,1
0.425197,1
0.275591,1
0.401575,1
0.362205,1
0.377953,1
0.472441,0
0.417323,0
0.393701,0
0.370079,1
0.362205,1
0.370079,1
0.322835,1
0.425197,1
0.291339,1
0.464567,0
0.299213,1
0.307087,1
0.393701,1
0.385827,1
0.299213,1
0.291339,1
0.385827,1
0.346457,1
0.322835,1
0.370079,1
0.354331,1
0.377953,1
0.299213,1
0.535433,0
0.330709,1
0.425197,1
0.307087,1
0.291339,1
0.346457,1
0.370079,1
0.338583,1
0.393701,1
0.362205,1
0.425197,1
0.377953,1
0.307087,1
0.370079,1
0.259843,1
0.322835,1
0.299213,1
0.338583,1
0.338583,1
0.330709,1
0.448819,1
0.291339,1
0.362205,1
0.354331,1
0.370079,1
0.456693,0
0.448819,0
0.409449,0
0.307087,1
0.417323,1
0.220472,1
0.299213,1
0.228346,1
0.519685,0
0.354331,1
0.377953,1
0.322835,1
0.291339,1
0.425197,1
0.425197,1
0.354331,1
0.377953,1
0.338583,1
0.401575,1
0.385827,1
0.417323,1
0.440945,1
0.307087,1
0.385827,1
0.496063,0
0.322835,1
0.346457,1
0.275591,1
0.196850,1
0.448819,1
0.496063,0
0.401575,0
0.338583,1
0.393701,1
0.259843,1
0.362205,1
0.362205,1
0.307087,1
0.236220,1
0.354331,1
0.314961,1
0.385827,1
0.291339,1
0.251969,1
0.259843,1
0.330709,1
0.212598,1
0.275591,1
0.259843,1
0.322835,1
0.362205,1
0.433071,1
0.377953,1
0.362205,1
0.393701,1
0.425197,1
0.330709,1
0.251969,1
0.409449,1
0.448819,1
0.480315,0
0.275591,1
0.299213,1
0.307087,1
0.409449,1
0.488189,0
0.322835,1
0.322835,1
0.299213,1
0.425197,1
0.425197,1
0.354331,1
0.330709,1
0.322835,1
0.299213,1
0.307087,1
0.354331,1
0.377953,1
0.322835,1
0.393701,1
0.393701,1
0.440945,1
0.425197,1
0.370079,1
0.370079,1
0.346457,1
0.133858,1
0.338583,1
0.307087,1
0.283465,1
0.417323,1
0.385827,1
0.401575,1
0.362205,1
0.354331,1
0.377953,1
0.448819,1
0.275591,1
0.559055,0
0.370079,1
0.338583,1
0.314961,1
0.362205,1
0.401575,1
0.393701,1
0.330709,1
0.314961,1
0.393701,1
0.354331,1
0.409449,1
0.377953,1
0.488189,0
0.401575,0
0.464567,0
0.370079,1
0.314961,1
0.385827,1
0.362205,1
0.440945,1
0.440945,1
0.425197,1
0.322835,1
0.377953,1
0.448819,1
0.377953,1
0.354331,1
0.362205,1
0.480315,0
0.433071,0
0.401575,0
0.354331,1
0.409449,1
0.401575,1
0.299213,1
0.377953,1
0.322835,1
0.417323,1
0.283465,1
0.370079,1
0.362205,1
0.417323,1
0.370079,1
0.362205,1
0.275591,1
0.322835,1
0.267717,1
0.370079,1
0.299213,1
0.385827,1
0.330709,1
0.377953,1
0.370079,1
0.330709,1
0.322835,1
0.440945,1
0.307087,1
0.385827,1
0.157480,1
0.291339,1
0.314961,1
0.362205,1
0.614173,0
0.370079,1
0.314961,1
0.251969,1
0.488189,0
0.299213,1
0.440945,1
0.165354,1
0.401575,1
0.401575,1
0.488189,0
0.385827,0
0.362205,1
0.283465,1
0.338583,1
0.259843,1
0.196850,1
0.299213,1
0.212598,1
0.228346,1
0.283465,1
0.472441,0
0.488189,0
0.314961,1
0.291339,1
0.291339,1
0.267717,1
0.401575,1
0.370079,1
0.322835,1
0.307087,1
0.322835,1
0.330709,1
0.244094,1
0.377953,1
0.291339,1
0.393701,1
0.362205,1
0.346457,1
0.330709,1
0.220472,1
0.346457,1
0.370079,1
0.464567,0
0.385827,0
0.448819,0
0.299213,1
0.346457,1
0.322835,1
0.448819,1
0.370079,1
0.417323,1
0.433071,1
0.236220,1
0.409449,1
0.488189,0
0.582677,0
0.165354,1
0.283465,1
0.212598,1
0.267717,1
0.433071,1
0.440945,1
0.377953,1
0.354331,1
0.409449,1
0.543307,0
0.527559,0
0.511811,0
0.338583,1
0.370079,1
0.377953,1
0.181102,1
0.393701,1
0.425197,1
0.440945,1
0.425197,1
0.346457,1
0.409449,1
0.417323,1
0.362205,1
0.291339,1
0.377953,1
0.433071,1
0.291339,1
0.440945,1
0.480315,0
0.362205,1
0.362205,1
0.283465,1
0.275591,1
0.409449,1
0.385827,1
0.370079,1
0.338583,1
0.377953,1
0.370079,1
0.370079,1
0.259843,1
0.330709,1
0.338583,1
0.377953,1
0.377953,1
0.377953,1
0.354331,1
0.244094,1
0.338583,1
0.330709,1
0.393701,1
0.370079,1
0.346457,1
0.440945,1
0.440945,1
0.440945,1
0.393701,1
0.377953,1
0.456693,0
0.362205,1
0.401575,1
0.338583,1
0.433071,1
0.385827,1
0.362205,1
0.409449,1
0.330709,1
0.401575,1
0.354331,1
0.354331,1
0.370079,1
0.362205,1
0.385827,1
0.330709,1
0.377953,1
0.433071,1
0.338583,1
0.385827,1
0.307087,1
0.511811,0
0.307087,1
0.346457,1
0.314961,1
0.456693,0
0.354331,1
0.377953,1
0.362205,1
0.299213,1
0.417323,1
0.362205,1
0.511811,0
0.448819,0
0.314961,1
0.440945,1
0.275591,1
0.409449,1
0.283465,1
0.448819,1
0.220472,1
0.314961,1
0.307087,1
0.346457,1
0.299213,1
0.393701,1
0.307087,1
0.330709,1
0.401575,1
0.322835,1
0.322835,1
0.299213,1
0.385827,1
0.370079,1
0.409449,1
0.362205,1
0.377953,1
0.149606,1
0.393701,1
0.322835,1
0.362205,1
0.291339,1
0.322835,1
0.433071,1
0.204724,1
0.283465,1
0.322835,1
0.314961,1
0.448819,1
0.425197,1
0.251969,1
0.307087,1
0.354331,1
0.346457,1
0.354331,1
0.385827,1
0.377953,1
0.409449,1
0.362205,1
0.385827,1
0.330709,1
0.314961,1
0.220472,1
0.401575,1
0.377953,1
0.118110,1
0.212598,1
0.527559,0
0.307087,1
0.409449,1
0.291339,1
0.346457,1
0.330709,1
0.275591,1
0.433071,1
0.440945,1
0.244094,1
0.377953,1
0.370079,1
0.283465,1
0.370079,1
0.338583,1
0.220472,1
0.456693,0
0.338583,1
0.283465,1
0.307087,1
0.267717,1
0.401575,1
0.251969,1
0.299213,1
0.314961,1
0.307087,1
0.291339,1
0.322835,1
0.322835,1
0.291339,1
0.228346,1
0.291339,1
0.370079,1
0.354331,1
0.385827,1
0.299213,1
0.251969,1
0.220472,1
0.267717,1
0.275591,1
0.299213,1
0.244094,1
0.307087,1
0.275591,1
0.212598,1
0.283465,1
0.244094,1
0.275591,1
0.251969,1
0.267717,1
0.228346,1
0.283465,1
0.236220,1
0.220472,1
0.188976,1
0.204724,1
0.188976,1
0.196850,1
0.251969,1
0.181102,1
0.173228,1
0.149606,1
0.173228,1
0.165354,1
0.173228,1
0.149606,1
0.165354,1
0.204724,1
0.133858,1
0.078740,1
0.070866,1
0.062992,1
0.047244,1
0.023622,1
0.023622,1
